Date,Open,High,Low,Close,Volume
2020-03-25,0.02297000,0.02480000,0.01770000,0.01915000,71062677.40000000
2020-03-26,0.01893000,0.01899000,0.01589000,0.01664000,34940404.10000000
2020-03-27,0.01664000,0.01708000,0.01421000,0.01470000,25999902.50000000
2020-03-28,0.01470000,0.01756000,0.01377000,0.01600000,60561036.80000000
2020-03-29,0.01607000,0.01664000,0.01388000,0.01468000,33550700.10000000
2020-03-30,0.01468000,0.01538000,0.01400000,0.01474000,21249138.40000000
2020-03-31,0.01474000,0.01623000,0.01400000,0.01498000,24307949.10000000
2020-04-01,0.01492000,0.01492000,0.01384000,0.01485000,10422935.60000000
2020-04-02,0.01485000,0.01846000,0.01405000,0.01510000,114590064.20000000
2020-04-03,0.01510000,0.01528000,0.01410000,0.01449000,27021445.00000000
2020-04-04,0.01448000,0.01490000,0.01401000,0.01459000,14136321.90000000
2020-04-05,0.01458000,0.01520000,0.01418000,0.01458000,17771722.10000000
2020-04-06,0.01455000,0.01484000,0.01376000,0.01473000,31545844.90000000
2020-04-07,0.01466000,0.01478000,0.01375000,0.01411000,21319067.50000000
2020-04-08,0.01411000,0.01450000,0.01380000,0.01417000,9884076.80000000
2020-04-09,0.01408000,0.01418000,0.01352000,0.01364000,10935771.80000000
2020-04-10,0.01364000,0.01366000,0.01187000,0.01221000,20116614.70000000
2020-04-11,0.01221000,0.01259000,0.01185000,0.01218000,4747251.40000000
2020-04-12,0.01235000,0.01266000,0.01185000,0.01240000,5938760.40000000
2020-04-13,0.01208000,0.01217000,0.01151000,0.01179000,6655852.50000000
2020-04-14,0.01182000,0.01275000,0.01167000,0.01208000,6905629.60000000
2020-04-15,0.01209000,0.01280000,0.01161000,0.01172000,6796343.10000000
2020-04-16,0.01161000,0.01234000,0.01137000,0.01200000,6408601.00000000
2020-04-17,0.01192000,0.01204000,0.01143000,0.01161000,11314484.30000000
2020-04-18,0.01161000,0.01247000,0.01161000,0.01222000,14604310.60000000
2020-04-19,0.01219000,0.01273000,0.01191000,0.01202000,8560730.10000000
2020-04-20,0.01212000,0.01239000,0.01137000,0.01154000,7398303.60000000
2020-04-21,0.01150000,0.01172000,0.01080000,0.01118000,7380818.20000000
2020-04-22,0.01124000,0.01182000,0.01102000,0.01160000,12000482.20000000
2020-04-23,0.01146000,0.01178000,0.01120000,0.01152000,13160637.10000000
2020-04-24,0.01159000,0.01197000,0.01136000,0.01156000,6043146.60000000
2020-04-25,0.01145000,0.01192000,0.01145000,0.01170000,4353103.50000000
2020-04-26,0.01175000,0.01187000,0.01141000,0.01171000,6173472.30000000
2020-04-27,0.01171000,0.01196000,0.01115000,0.01145000,19422383.30000000
2020-04-28,0.01145000,0.01164000,0.01117000,0.01130000,12016438.90000000
2020-04-29,0.01133000,0.01186000,0.01128000,0.01180000,15568990.00000000
2020-04-30,0.01176000,0.01206000,0.01122000,0.01141000,17825927.60000000
2020-05-01,0.01145000,0.01200000,0.01145000,0.01181000,12984533.00000000
2020-05-02,0.01179000,0.01237000,0.01169000,0.01214000,15197599.20000000
2020-05-03,0.01214000,0.01265000,0.01135000,0.01175000,18450872.70000000
2020-05-04,0.01177000,0.01187000,0.01120000,0.01174000,11828033.20000000
2020-05-05,0.01173000,0.01229000,0.01150000,0.01209000,20197932.40000000
2020-05-06,0.01209000,0.01214000,0.01163000,0.01164000,14026763.40000000
2020-05-07,0.01164000,0.01197000,0.01155000,0.01190000,16001813.50000000
2020-05-08,0.01190000,0.01223000,0.01154000,0.01183000,14630916.00000000
2020-05-09,0.01183000,0.01216000,0.01158000,0.01163000,18408493.80000000
